"scenario","n","event_target","K","effect","candidate","coverage","coverage_mcse","failure_probability","failure_mcse","truth_mcse","truth_draws","n_attempted","pass","gate_z","coverage_lower_fw","coverage_upper_fw","failure_lower_fw","pass_replication_gate"
33,4000,70,16,"heterogeneous","c45-h48",0.9455,0.00507591124823908,0,0,4.25010369258538e-06,2000000,2000,TRUE,3.8101386306166,0.922753896284858,0.961825316333108,0,TRUE
34,8000,70,16,"heterogeneous","c45-h48",0.9485,0.00494205169944629,0,0,2.19785650730088e-06,2000000,2000,TRUE,3.8101386306166,0.926229709613639,0.964306265378858,0,TRUE
35,4000,140,16,"heterogeneous","c45-h48",0.955,0.00463546114210873,0,0,7.46118559669224e-06,2000000,2000,TRUE,3.8101386306166,0.933820298399351,0.969621995071299,0,TRUE
36,8000,140,16,"heterogeneous","c45-h48",0.948,0.00496467521596328,0,0,4.6175601125292e-06,2000000,2000,TRUE,3.8101386306166,0.925649274927366,0.963893906336043,0,TRUE
7,4000,35,16,"null","c45-h60",0.9515,0.00480352734977121,0,0,0,2000000,2000,TRUE,3.8101386306166,0.929722349001114,0.966770388365915,0,TRUE
8,8000,35,16,"null","c45-h60",0.954,0.00468422885862764,0,0,0,2000000,2000,TRUE,3.8101386306166,0.932646769371872,0.968809936640601,0,TRUE
9,4000,70,16,"null","c45-h60",0.9505,0.0048502448391808,0,0,0,2000000,2000,TRUE,3.8101386306166,0.928556181542805,0.965950968366047,0,TRUE
10,8000,70,16,"null","c45-h60",0.957,0.00453602248671675,0,0,0,2000000,2000,TRUE,3.8101386306166,0.936174168666855,0.97123929972015,0,TRUE
11,4000,140,16,"null","c45-h60",0.9485,0.00494205169944629,0,0,0,2000000,2000,TRUE,3.8101386306166,0.926229709613639,0.964306265378858,0,TRUE
12,8000,140,16,"null","c45-h60",0.9495,0.00489641450451246,0,0,0,2000000,2000,TRUE,3.8101386306166,0.927391986168346,0.96512957628233,0,TRUE
19,4000,35,16,"homogeneous","c45-h60",0.9475,0.00498717104178311,0,0,2.36463626894895e-06,2000000,2000,TRUE,3.8101386306166,0.925069301080617,0.963481086453703,0,TRUE
20,8000,35,16,"homogeneous","c45-h60",0.9435,0.00516273909857936,0,0,1.29132250889598e-06,2000000,2000,TRUE,3.8101386306166,0.92044540903839,0.960162628663222,0,TRUE
21,4000,70,16,"homogeneous","c45-h60",0.9415,0.0052477495176504,0,0,5.37371671047911e-06,2000000,2000,TRUE,3.8101386306166,0.918143507192218,0.958493355593039,0,TRUE
22,8000,70,16,"homogeneous","c45-h60",0.9395,0.0053310294503032,0,0,2.47302186033934e-06,2000000,2000,TRUE,3.8101386306166,0.915847885682644,0.956817802186259,0,TRUE
23,4000,140,16,"homogeneous","c45-h60",0.947,0.0050095408971282,0,0,8.25248017028161e-06,2000000,2000,TRUE,3.8101386306166,0.924489782083104,0.963067811722128,0,TRUE
24,8000,140,16,"homogeneous","c45-h60",0.9555,0.00461084319837489,0,0,4.92953592015683e-06,2000000,2000,TRUE,3.8101386306166,0.934407901334999,0.970027185864739,0,TRUE
31,4000,35,16,"heterogeneous","c45-h60",0.949,0.00491929873051028,0,0,2.82216551225821e-06,2000000,2000,TRUE,3.8101386306166,0.926810611269288,0.964718157452298,0,TRUE
32,8000,35,16,"heterogeneous","c45-h60",0.9455,0.00507591124823908,0,0,1.34358450215094e-06,2000000,2000,TRUE,3.8101386306166,0.922753896284858,0.961825316333108,0,TRUE
33,4000,70,16,"heterogeneous","c45-h60",0.951,0.00482695556225661,0,0,5.22622216278612e-06,2000000,2000,TRUE,3.8101386306166,0.929139015331552,0.966360928306389,0,TRUE
34,8000,70,16,"heterogeneous","c45-h60",0.9505,0.0048502448391808,0,0,2.72474610967974e-06,2000000,2000,TRUE,3.8101386306166,0.928556181542805,0.965950968366047,0,TRUE
35,4000,140,16,"heterogeneous","c45-h60",0.955,0.00463546114210873,0,0,9.02978671163837e-06,2000000,2000,TRUE,3.8101386306166,0.933820298399351,0.969621995071299,0,TRUE
36,8000,140,16,"heterogeneous","c45-h60",0.9445,0.00511955808639769,0,0,5.6804371668832e-06,2000000,2000,TRUE,3.8101386306166,0.921598809400516,0.960994815759273,0,TRUE
7,4000,35,16,"null","c50-h24",0.9535,0.00470838348055891,0,0,0,2000000,2000,TRUE,3.8101386306166,0.932060826601661,0.968403085681723,0,TRUE
8,8000,35,16,"null","c50-h24",0.944,0.00514120608417908,0,0,0,2000000,2000,TRUE,3.8101386306166,0.921021900982099,0.960578930448601,0,TRUE
9,4000,70,16,"null","c50-h24",0.949,0.00491929873051028,0,0,0,2000000,2000,TRUE,3.8101386306166,0.926810611269288,0.964718157452298,0,TRUE
10,8000,70,16,"null","c50-h24",0.9435,0.00516273909857936,0,0,0,2000000,2000,TRUE,3.8101386306166,0.92044540903839,0.960162628663222,0,TRUE
11,4000,140,16,"null","c50-h24",0.9405,0.00528960064655168,0,0,0,2000000,2000,TRUE,3.8101386306166,0.91699492948906,0.95765634583802,0,TRUE
12,8000,140,16,"null","c50-h24",0.9435,0.00516273909857936,0,0,0,2000000,2000,TRUE,3.8101386306166,0.92044540903839,0.960162628663222,0,TRUE
19,4000,35,16,"homogeneous","c50-h24",0.9505,0.0048502448391808,0,0,1.09956379392652e-06,2000000,2000,TRUE,3.8101386306166,0.928556181542805,0.965950968366047,0,TRUE
20,8000,35,16,"homogeneous","c50-h24",0.9505,0.0048502448391808,0,0,5.84141168446046e-07,2000000,2000,TRUE,3.8101386306166,0.928556181542805,0.965950968366047,0,TRUE
21,4000,70,16,"homogeneous","c50-h24",0.9525,0.00475624589355933,0,0,2.5338024373554e-06,2000000,2000,TRUE,3.8101386306166,0.930890544445088,0.967587780380119,0,TRUE
22,8000,70,16,"homogeneous","c50-h24",0.9485,0.00494205169944629,0,0,1.19726555846265e-06,2000000,2000,TRUE,3.8101386306166,0.926229709613639,0.964306265378858,0,TRUE
23,4000,140,16,"homogeneous","c50-h24",0.95,0.00487339717240448,0,0,4.45035985344016e-06,2000000,2000,TRUE,3.8101386306166,0.927973840733837,0.965540515445927,0,TRUE
24,8000,140,16,"homogeneous","c50-h24",0.9555,0.00461084319837489,0,0,2.38837008076605e-06,2000000,2000,TRUE,3.8101386306166,0.934407901334999,0.970027185864739,0,TRUE
31,4000,35,16,"heterogeneous","c50-h24",0.9515,0.00480352734977121,0,0,1.30506435179576e-06,2000000,2000,TRUE,3.8101386306166,0.929722349001114,0.966770388365915,0,TRUE
32,8000,35,16,"heterogeneous","c50-h24",0.9505,0.0048502448391808,0,0,6.36662269029626e-07,2000000,2000,TRUE,3.8101386306166,0.928556181542805,0.965950968366047,0,TRUE
33,4000,70,16,"heterogeneous","c50-h24",0.952,0.00477995815881269,0,0,2.45704107690559e-06,2000000,2000,TRUE,3.8101386306166,0.930306189622984,0.967179341473134,0,TRUE
34,8000,70,16,"heterogeneous","c50-h24",0.9535,0.00470838348055891,0,0,1.24765049433907e-06,2000000,2000,TRUE,3.8101386306166,0.932060826601661,0.968403085681723,0,TRUE
